Combined_Key,Last_Update,Confirmed,Deaths
"Anderson, South Carolina, US",2022-04-21 04:20:46,57775,989
"Bamberg, South Carolina, US",2022-04-21 04:20:46,3425,75
"Barnwell, South Carolina, US",2022-04-21 04:20:46,5813,102
"Beaufort, South Carolina, US",2022-04-21 04:20:46,43130,376
"Berkeley, South Carolina, US",2022-04-21 04:20:46,51835,447
"Calhoun, South Carolina, US",2022-04-21 04:20:46,2789,61
"Charleston, South Carolina, US",2022-04-21 04:20:46,112033,939
"Cherokee, South Carolina, US",2022-04-21 04:20:46,14692,320
"Chester, South Carolina, US",2022-04-21 04:20:46,10093,151
"Chesterfield, South Carolina, US",2022-04-21 04:20:46,11807,189
"Clarendon, South Carolina, US",2022-04-21 04:20:46,8730,157
"Colleton, South Carolina, US",2022-04-21 04:20:46,8861,220
"Darlington, South Carolina, US",2022-04-21 04:20:46,18891,310
"Dillon, South Carolina, US",2022-04-21 04:20:46,9704,143
"Dorchester, South Carolina, US",2022-04-21 04:20:46,55962,491
"Edgefield, South Carolina, US",2022-04-21 04:20:46,6757,69
"Fairfield, South Carolina, US",2022-04-21 04:20:46,5973,107
"Florence, South Carolina, US",2022-04-21 04:20:46,41736,625
"Georgetown, South Carolina, US",2022-04-21 04:20:46,15847,225
"Greenville, South Carolina, US",2022-04-21 04:20:46,172440,1993
"Greenwood, South Carolina, US",2022-04-21 04:20:46,22552,304
"Hampton, South Carolina, US",2022-04-21 04:20:46,5011,86
"Horry, South Carolina, US",2022-04-21 04:20:46,96512,1153
"Jasper, South Carolina, US",2022-04-21 04:20:46,5893,93
"Kershaw, South Carolina, US",2022-04-21 04:20:46,21483,255
"Lancaster, South Carolina, US",2022-04-21 04:20:46,25082,281
"Laurens, South Carolina, US",2022-04-21 04:20:46,18617,294
"Lee, South Carolina, US",2022-04-21 04:20:46,4253,95
"Lexington, South Carolina, US",2022-04-21 04:20:46,95786,865
"Marion, South Carolina, US",2022-04-21 04:20:46,8544,162
"Marlboro, South Carolina, US",2022-04-21 04:20:46,7856,105
"McCormick, South Carolina, US",2022-04-21 04:20:46,2234,39
"Newberry, South Carolina, US",2022-04-21 04:20:46,13281,191
"Oconee, South Carolina, US",2022-04-21 04:20:46,24197,338
"Orangeburg, South Carolina, US",2022-04-21 04:20:46,23306,417
"Pickens, South Carolina, US",2022-04-21 04:20:46,45892,625
"Richland, South Carolina, US",2022-04-21 04:20:46,122419,939
"Saluda, South Carolina, US",2022-04-21 04:20:46,3956,76
"Spartanburg, South Carolina, US",2022-04-21 04:20:46,94967,1542
"Sumter, South Carolina, US",2022-04-21 04:20:46,27844,390
"Unassigned, South Carolina, US",2022-04-21 04:20:46,0,0
"Union, South Carolina, US",2022-04-21 04:20:46,7731,148
"Williamsburg, South Carolina, US",2022-04-21 04:20:46,8528,146
"York, South Carolina, US",2022-04-21 04:20:46,77646,671
"Aurora, South Dakota, US",2022-04-21 04:20:46,778,17
"Beadle, South Dakota, US",2022-04-21 04:20:46,4588,59
"Bennett, South Dakota, US",2022-04-21 04:20:46,788,14
"Bon Homme, South Dakota, US",2022-04-21 04:20:46,2291,38
"Brookings, South Dakota, US",2022-04-21 04:20:46,8102,52
"Brown, South Dakota, US",2022-04-21 04:20:46,10303,121
"Brule, South Dakota, US",2022-04-21 04:20:46,1413,20
"Buffalo, South Dakota, US",2022-04-21 04:20:46,619,18
"Butte, South Dakota, US",2022-04-21 04:20:46,2751,44
"Campbell, South Dakota, US",2022-04-21 04:20:46,267,7
"Charles Mix, South Dakota, US",2022-04-21 04:20:46,2931,35
"Clark, South Dakota, US",2022-04-21 04:20:46,801,9
"Clay, South Dakota, US",2022-04-21 04:20:46,3488,21
"Codington, South Dakota, US",2022-04-21 04:20:46,8413,99
"Corson, South Dakota, US",2022-04-21 04:20:46,1068,17
"Custer, South Dakota, US",2022-04-21 04:20:46,2030,25
"Davison, South Dakota, US",2022-04-21 04:20:46,5890,78
"Day, South Dakota, US",2022-04-21 04:20:46,1284,35
"Deuel, South Dakota, US",2022-04-21 04:20:46,1037,12
"Dewey, South Dakota, US",2022-04-21 04:20:46,3136,43
"Douglas, South Dakota, US",2022-04-21 04:20:46,682,16
"Edmunds, South Dakota, US",2022-04-21 04:20:46,940,16
"Fall River, South Dakota, US",2022-04-21 04:20:46,1804,39
"Faulk, South Dakota, US",2022-04-21 04:20:46,569,16
"Grant, South Dakota, US",2022-04-21 04:20:46,2039,50
"Gregory, South Dakota, US",2022-04-21 04:20:46,1064,34
"Haakon, South Dakota, US",2022-04-21 04:20:46,451,12
"Hamlin, South Dakota, US",2022-04-21 04:20:46,1503,41
"Hand, South Dakota, US",2022-04-21 04:20:46,562,12
"Hanson, South Dakota, US",2022-04-21 04:20:46,655,6
"Harding, South Dakota, US",2022-04-21 04:20:46,201,3
"Hughes, South Dakota, US",2022-04-21 04:20:46,4315,58
"Hutchinson, South Dakota, US",2022-04-21 04:20:46,1733,36
"Hyde, South Dakota, US",2022-04-21 04:20:46,306,8
"Jackson, South Dakota, US",2022-04-21 04:20:46,629,21
"Jerauld, South Dakota, US",2022-04-21 04:20:46,415,20
"Jones, South Dakota, US",2022-04-21 04:20:46,177,2
"Kingsbury, South Dakota, US",2022-04-21 04:20:46,1320,21
"Lake, South Dakota, US",2022-04-21 04:20:46,2329,28
"Lawrence, South Dakota, US",2022-04-21 04:20:46,6575,83
"Lincoln, South Dakota, US",2022-04-21 04:20:46,15507,102
"Lyman, South Dakota, US",2022-04-21 04:20:46,1203,12
"Marshall, South Dakota, US",2022-04-21 04:20:46,786,13
"McCook, South Dakota, US",2022-04-21 04:20:46,1341,31
"McPherson, South Dakota, US",2022-04-21 04:20:46,425,9
"Meade, South Dakota, US",2022-04-21 04:20:46,7010,64
"Mellette, South Dakota, US",2022-04-21 04:20:46,527,8
"Miner, South Dakota, US",2022-04-21 04:20:46,457,13
"Minnehaha, South Dakota, US",2022-04-21 04:20:46,57106,515
"Moody, South Dakota, US",2022-04-21 04:20:46,1378,28
"Oglala Lakota, South Dakota, US",2022-04-21 04:20:46,3925,62
"Pennington, South Dakota, US",2022-04-21 04:20:46,32735,342
"Perkins, South Dakota, US",2022-04-21 04:20:46,682,18
"Potter, South Dakota, US",2022-04-21 04:20:46,703,7
"Roberts, South Dakota, US",2022-04-21 04:20:46,2428,53
"Sanborn, South Dakota, US",2022-04-21 04:20:46,572,6
"Spink, South Dakota, US",2022-04-21 04:20:46,1415,35
"Stanley, South Dakota, US",2022-04-21 04:20:46,637,7
"Sully, South Dakota, US",2022-04-21 04:20:46,245,3
"Todd, South Dakota, US",2022-04-21 04:20:46,2974,53
"Tripp, South Dakota, US",2022-04-21 04:20:46,1380,24
"Turner, South Dakota, US",2022-04-21 04:20:46,1965,62
"Unassigned, South Dakota, US",2022-04-21 04:20:46,0,0
"Union, South Dakota, US",2022-04-21 04:20:46,4006,52
"Walworth, South Dakota, US",2022-04-21 04:20:46,1313,26
"Yankton, South Dakota, US",2022-04-21 04:20:46,5905,59
"Ziebach, South Dakota, US",2022-04-21 04:20:46,663,11
"Anderson, Tennessee, US",2022-04-21 04:20:46,22095,334
"Bedford, Tennessee, US",2022-04-21 04:20:46,14961,236
"Benton, Tennessee, US",2022-04-21 04:20:46,4515,92
"Bledsoe, Tennessee, US",2022-04-21 04:20:46,4661,57
"Blount, Tennessee, US",2022-04-21 04:20:46,39149,436
"Bradley, Tennessee, US",2022-04-21 04:20:46,33143,415
"Campbell, Tennessee, US",2022-04-21 04:20:46,12231,167
"Cannon, Tennessee, US",2022-04-21 04:20:46,4202,63
"Carroll, Tennessee, US",2022-04-21 04:20:46,8957,156
"Carter, Tennessee, US",2022-04-21 04:20:46,16491,335
"Cheatham, Tennessee, US",2022-04-21 04:20:46,10913,119
"Chester, Tennessee, US",2022-04-21 04:20:46,5848,96
"Claiborne, Tennessee, US",2022-04-21 04:20:46,9105,178
"Clay, Tennessee, US",2022-04-21 04:20:46,2293,50
"Cocke, Tennessee, US",2022-04-21 04:20:46,11586,216
"Coffee, Tennessee, US",2022-04-21 04:20:46,16947,267
"Crockett, Tennessee, US",2022-04-21 04:20:46,5183,85
"Cumberland, Tennessee, US",2022-04-21 04:20:46,16112,326
"Davidson, Tennessee, US",2022-04-21 04:20:46,192129,1669
"DeKalb, Tennessee, US",2022-04-21 04:20:46,6279,101
"Decatur, Tennessee, US",2022-04-21 04:20:46,3732,70
"Dickson, Tennessee, US",2022-04-21 04:20:46,15889,245
"Dyer, Tennessee, US",2022-04-21 04:20:46,12797,201
"Fayette, Tennessee, US",2022-04-21 04:20:46,11430,185
"Fentress, Tennessee, US",2022-04-21 04:20:46,5699,128
"Franklin, Tennessee, US",2022-04-21 04:20:46,12867,183
"Gibson, Tennessee, US",2022-04-21 04:20:46,17415,259
"Giles, Tennessee, US",2022-04-21 04:20:46,9412,190
"Grainger, Tennessee, US",2022-04-21 04:20:46,6780,109
"Greene, Tennessee, US",2022-04-21 04:20:46,22066,372
"Grundy, Tennessee, US",2022-04-21 04:20:46,3986,73
"Hamblen, Tennessee, US",2022-04-21 04:20:46,19709,353
"Hamilton, Tennessee, US",2022-04-21 04:20:46,100018,1144
"Hancock, Tennessee, US",2022-04-21 04:20:46,2011,36
"Hardeman, Tennessee, US",2022-04-21 04:20:46,7595,116
"Hardin, Tennessee, US",2022-04-21 04:20:46,8751,145
"Hawkins, Tennessee, US",2022-04-21 04:20:46,16663,321
"Haywood, Tennessee, US",2022-04-21 04:20:46,6179,102
"Henderson, Tennessee, US",2022-04-21 04:20:46,9131,159
"Henry, Tennessee, US",2022-04-21 04:20:46,8268,161
"Hickman, Tennessee, US",2022-04-21 04:20:46,6831,110
"Houston, Tennessee, US",2022-04-21 04:20:46,2678,61
"Humphreys, Tennessee, US",2022-04-21 04:20:46,4841,74
"Jackson, Tennessee, US",2022-04-21 04:20:46,3205,63
"Jefferson, Tennessee, US",2022-04-21 04:20:46,15724,264
"Johnson, Tennessee, US",2022-04-21 04:20:46,5167,93
"Knox, Tennessee, US",2022-04-21 04:20:46,127636,1377
"Lake, Tennessee, US",2022-04-21 04:20:46,2747,43
"Lauderdale, Tennessee, US",2022-04-21 04:20:46,7743,104
"Lawrence, Tennessee, US",2022-04-21 04:20:46,14295,202
"Lewis, Tennessee, US",2022-04-21 04:20:46,3570,60
"Lincoln, Tennessee, US",2022-04-21 04:20:46,9980,169
"Loudon, Tennessee, US",2022-04-21 04:20:46,14496,192
"Macon, Tennessee, US",2022-04-21 04:20:46,8447,145
"Madison, Tennessee, US",2022-04-21 04:20:46,30025,426
"Marion, Tennessee, US",2022-04-21 04:20:46,8857,131
"Marshall, Tennessee, US",2022-04-21 04:20:46,10369,124
"Maury, Tennessee, US",2022-04-21 04:20:46,29020,344
"McMinn, Tennessee, US",2022-04-21 04:20:46,16680,260
"McNairy, Tennessee, US",2022-04-21 04:20:46,7651,120
"Meigs, Tennessee, US",2022-04-21 04:20:46,3390,57
"Monroe, Tennessee, US",2022-04-21 04:20:46,14591,243
"Montgomery, Tennessee, US",2022-04-21 04:20:46,50256,576
"Moore, Tennessee, US",2022-04-21 04:20:46,2238,40
"Morgan, Tennessee, US",2022-04-21 04:20:46,6190,86
"Obion, Tennessee, US",2022-04-21 04:20:46,10765,194
"Out of TN, Tennessee, US",2022-04-21 04:20:46,48521,269
"Overton, Tennessee, US",2022-04-21 04:20:46,7142,123
"Perry, Tennessee, US",2022-04-21 04:20:46,2329,56
"Pickett, Tennessee, US",2022-04-21 04:20:46,1768,36
"Polk, Tennessee, US",2022-04-21 04:20:46,4735,74
"Putnam, Tennessee, US",2022-04-21 04:20:46,25114,304
"Rhea, Tennessee, US",2022-04-21 04:20:46,9981,160
"Roane, Tennessee, US",2022-04-21 04:20:46,15794,233
"Robertson, Tennessee, US",2022-04-21 04:20:46,21555,302
"Rutherford, Tennessee, US",2022-04-21 04:20:46,95804,900
"Scott, Tennessee, US",2022-04-21 04:20:46,9040,117
"Sequatchie, Tennessee, US",2022-04-21 04:20:46,4218,68
"Sevier, Tennessee, US",2022-04-21 04:20:46,30322,415
"Shelby, Tennessee, US",2022-04-21 04:20:46,235846,3299
"Smith, Tennessee, US",2022-04-21 04:20:46,6163,84
"Stewart, Tennessee, US",2022-04-21 04:20:46,3288,59
"Sullivan, Tennessee, US",2022-04-21 04:20:46,45881,718
"Sumner, Tennessee, US",2022-04-21 04:20:46,53214,726
"Tipton, Tennessee, US",2022-04-21 04:20:46,17622,234
"Trousdale, Tennessee, US",2022-04-21 04:20:46,4228,45
"Unassigned, Tennessee, US",2022-04-21 04:20:46,37265,256
"Unicoi, Tennessee, US",2022-04-21 04:20:46,5176,96
"Union, Tennessee, US",2022-04-21 04:20:46,5399,75
"Van Buren, Tennessee, US",2022-04-21 04:20:46,1848,48
"Warren, Tennessee, US",2022-04-21 04:20:46,12998,176
"Washington, Tennessee, US",2022-04-21 04:20:46,38629,491
"Wayne, Tennessee, US",2022-04-21 04:20:46,5695,70
"Weakley, Tennessee, US",2022-04-21 04:20:46,9525,151
"White, Tennessee, US",2022-04-21 04:20:46,8229,129
"Williamson, Tennessee, US",2022-04-21 04:20:46,62187,404
"Wilson, Tennessee, US",2022-04-21 04:20:46,41683,483
"Anderson, Texas, US",2022-04-21 04:20:46,9537,238
"Andrews, Texas, US",2022-04-21 04:20:46,3793,71
"Angelina, Texas, US",2022-04-21 04:20:46,15453,481
"Aransas, Texas, US",2022-04-21 04:20:46,4108,84
"Archer, Texas, US",2022-04-21 04:20:46,2162,28
"Armstrong, Texas, US",2022-04-21 04:20:46,526,9
"Atascosa, Texas, US",2022-04-21 04:20:46,13562,231
"Austin, Texas, US",2022-04-21 04:20:46,5747,73
"Bailey, Texas, US",2022-04-21 04:20:46,1475,39
"Bandera, Texas, US",2022-04-21 04:20:46,3604,77
"Bastrop, Texas, US",2022-04-21 04:20:46,21784,237
"Baylor, Texas, US",2022-04-21 04:20:46,815,32
"Bee, Texas, US",2022-04-21 04:20:46,8318,153
"Bell, Texas, US",2022-04-21 04:20:46,66969,896
"Bexar, Texas, US",2022-04-21 04:20:46,559142,6117
"Blanco, Texas, US",2022-04-21 04:20:46,2538,34
"Borden, Texas, US",2022-04-21 04:20:46,98,2
"Bosque, Texas, US",2022-04-21 04:20:46,4071,70
"Bowie, Texas, US",2022-04-21 04:20:46,20109,433
"Brazoria, Texas, US",2022-04-21 04:20:46,93579,983
"Brazos, Texas, US",2022-04-21 04:20:46,60422,408
"Brewster, Texas, US",2022-04-21 04:20:46,1065,29
"Briscoe, Texas, US",2022-04-21 04:20:46,464,8
"Brooks, Texas, US",2022-04-21 04:20:46,1622,52
"Brown, Texas, US",2022-04-21 04:20:46,11863,229
"Burleson, Texas, US",2022-04-21 04:20:46,5009,66
"Burnet, Texas, US",2022-04-21 04:20:46,10986,168
"Caldwell, Texas, US",2022-04-21 04:20:46,14221,175
"Calhoun, Texas, US",2022-04-21 04:20:46,5705,48
"Callahan, Texas, US",2022-04-21 04:20:46,2866,72
"Cameron, Texas, US",2022-04-21 04:20:46,103081,2024
"Camp, Texas, US",2022-04-21 04:20:46,2864,74
"Carson, Texas, US",2022-04-21 04:20:46,1528,36
"Cass, Texas, US",2022-04-21 04:20:46,7223,196
"Castro, Texas, US",2022-04-21 04:20:46,2291,47
"Chambers, Texas, US",2022-04-21 04:20:46,10328,69
"Cherokee, Texas, US",2022-04-21 04:20:46,7968,254
"Childress, Texas, US",2022-04-21 04:20:46,2635,31
"Clay, Texas, US",2022-04-21 04:20:46,2075,35
"Cochran, Texas, US",2022-04-21 04:20:46,887,23
"Coke, Texas, US",2022-04-21 04:20:46,840,20
"Coleman, Texas, US",2022-04-21 04:20:46,1636,71
"Collin, Texas, US",2022-04-21 04:20:46,213260,1504
"Collingsworth, Texas, US",2022-04-21 04:20:46,702,16
"Colorado, Texas, US",2022-04-21 04:20:46,3799,63
"Comal, Texas, US",2022-04-21 04:20:46,34174,547
"Comanche, Texas, US",2022-04-21 04:20:46,3629,78
"Concho, Texas, US",2022-04-21 04:20:46,1079,11
"Cooke, Texas, US",2022-04-21 04:20:46,7338,132
"Coryell, Texas, US",2022-04-21 04:20:46,17547,211
"Cottle, Texas, US",2022-04-21 04:20:46,314,9
"Crane, Texas, US",2022-04-21 04:20:46,1276,24
"Crockett, Texas, US",2022-04-21 04:20:46,1082,19
"Crosby, Texas, US",2022-04-21 04:20:46,1886,45
"Culberson, Texas, US",2022-04-21 04:20:46,513,14
"Dallam, Texas, US",2022-04-21 04:20:46,2153,40
"Dallas, Texas, US",2022-04-21 04:20:46,570443,6744
"Dawson, Texas, US",2022-04-21 04:20:46,2916,94
"DeWitt, Texas, US",2022-04-21 04:20:46,6468,99
"Deaf Smith, Texas, US",2022-04-21 04:20:46,4807,111
"Delta, Texas, US",2022-04-21 04:20:46,1814,25
"Denton, Texas, US",2022-04-21 04:20:46,179499,1347
"Dickens, Texas, US",2022-04-21 04:20:46,451,16
"Dimmit, Texas, US",2022-04-21 04:20:46,5750,51
"Donley, Texas, US",2022-04-21 04:20:46,1153,26
"Duval, Texas, US",2022-04-21 04:20:46,3369,70
"Eastland, Texas, US",2022-04-21 04:20:46,2821,113
"Ector, Texas, US",2022-04-21 04:20:46,37485,700
"Edwards, Texas, US",2022-04-21 04:20:46,466,11
"El Paso, Texas, US",2022-04-21 04:20:46,207694,3722
"Ellis, Texas, US",2022-04-21 04:20:46,48873,582
"Erath, Texas, US",2022-04-21 04:20:46,8704,123
"Falls, Texas, US",2022-04-21 04:20:46,3771,64
"Fannin, Texas, US",2022-04-21 04:20:46,6865,184
"Fayette, Texas, US",2022-04-21 04:20:46,4771,105
"Fisher, Texas, US",2022-04-21 04:20:46,607,24
"Floyd, Texas, US",2022-04-21 04:20:46,1954,48
"Foard, Texas, US",2022-04-21 04:20:46,204,11
"Fort Bend, Texas, US",2022-04-21 04:20:46,184566,1214
"Franklin, Texas, US",2022-04-21 04:20:46,2215,42
"Freestone, Texas, US",2022-04-21 04:20:46,3866,82
"Frio, Texas, US",2022-04-21 04:20:46,5849,93
"Gaines, Texas, US",2022-04-21 04:20:46,2206,83
"Galveston, Texas, US",2022-04-21 04:20:46,95913,850
"Garza, Texas, US",2022-04-21 04:20:46,1271,28
"Gillespie, Texas, US",2022-04-21 04:20:46,5387,109
"Glasscock, Texas, US",2022-04-21 04:20:46,199,3
"Goliad, Texas, US",2022-04-21 04:20:46,1202,32
"Gonzales, Texas, US",2022-04-21 04:20:46,4721,98
"Gray, Texas, US",2022-04-21 04:20:46,6190,125
"Grayson, Texas, US",2022-04-21 04:20:46,27106,635
"Gregg, Texas, US",2022-04-21 04:20:46,23181,683
"Grimes, Texas, US",2022-04-21 04:20:46,8475,120
"Guadalupe, Texas, US",2022-04-21 04:20:46,38139,398
"Hale, Texas, US",2022-04-21 04:20:46,6561,245
"Hall, Texas, US",2022-04-21 04:20:46,1099,23
"Hamilton, Texas, US",2022-04-21 04:20:46,1963,33
"Hansford, Texas, US",2022-04-21 04:20:46,1926,29
"Hardeman, Texas, US",2022-04-21 04:20:46,555,19
"Hardin, Texas, US",2022-04-21 04:20:46,12035,251
"Harris, Texas, US",2022-04-21 04:20:46,1022304,10926
"Harrison, Texas, US",2022-04-21 04:20:46,13330,226
"Hartley, Texas, US",2022-04-21 04:20:46,1359,3
"Haskell, Texas, US",2022-04-21 04:20:46,896,39
"Hays, Texas, US",2022-04-21 04:20:46,60275,497
"Hemphill, Texas, US",2022-04-21 04:20:46,1235,7
"Henderson, Texas, US",2022-04-21 04:20:46,15384,424
"Hidalgo, Texas, US",2022-04-21 04:20:46,205003,3897
"Hill, Texas, US",2022-04-21 04:20:46,8925,192
"Hockley, Texas, US",2022-04-21 04:20:46,7729,161
"Hood, Texas, US",2022-04-21 04:20:46,13405,273
"Hopkins, Texas, US",2022-04-21 04:20:46,7222,178
"Houston, Texas, US",2022-04-21 04:20:46,4178,111
"Howard, Texas, US",2022-04-21 04:20:46,6833,184
"Hudspeth, Texas, US",2022-04-21 04:20:46,989,18
"Hunt, Texas, US",2022-04-21 04:20:46,15761,362
"Hutchinson, Texas, US",2022-04-21 04:20:46,6743,135
"Irion, Texas, US",2022-04-21 04:20:46,443,3
"Jack, Texas, US",2022-04-21 04:20:46,1508,28
"Jackson, Texas, US",2022-04-21 04:20:46,3254,59
"Jasper, Texas, US",2022-04-21 04:20:46,6082,187
"Jeff Davis, Texas, US",2022-04-21 04:20:46,223,9
"Jefferson, Texas, US",2022-04-21 04:20:46,47652,838
"Jim Hogg, Texas, US",2022-04-21 04:20:46,2617,22
"Jim Wells, Texas, US",2022-04-21 04:20:46,11278,207
"Johnson, Texas, US",2022-04-21 04:20:46,43443,734
"Jones, Texas, US",2022-04-21 04:20:46,4594,93
"Karnes, Texas, US",2022-04-21 04:20:46,5787,70
"Kaufman, Texas, US",2022-04-21 04:20:46,35450,536
"Kendall, Texas, US",2022-04-21 04:20:46,8196,117
"Kenedy, Texas, US",2022-04-21 04:20:46,85,2
"Kent, Texas, US",2022-04-21 04:20:46,210,4
"Kerr, Texas, US",2022-04-21 04:20:46,9662,182
"Kimble, Texas, US",2022-04-21 04:20:46,690,15
"King, Texas, US",2022-04-21 04:20:46,51,0
"Kinney, Texas, US",2022-04-21 04:20:46,740,10
"Kleberg, Texas, US",2022-04-21 04:20:46,7234,147
"Knox, Texas, US",2022-04-21 04:20:46,492,25
"La Salle, Texas, US",2022-04-21 04:20:46,2354,48
"Lamar, Texas, US",2022-04-21 04:20:46,9584,255
"Lamb, Texas, US",2022-04-21 04:20:46,4345,122
"Lampasas, Texas, US",2022-04-21 04:20:46,5529,90
"Lavaca, Texas, US",2022-04-21 04:20:46,4245,119
"Lee, Texas, US",2022-04-21 04:20:46,4246,60
"Leon, Texas, US",2022-04-21 04:20:46,3719,93
"Liberty, Texas, US",2022-04-21 04:20:46,18134,403
"Limestone, Texas, US",2022-04-21 04:20:46,5081,124
"Lipscomb, Texas, US",2022-04-21 04:20:46,720,16
"Live Oak, Texas, US",2022-04-21 04:20:46,2141,42
"Llano, Texas, US",2022-04-21 04:20:46,3905,97
"Loving, Texas, US",2022-04-21 04:20:46,185,1
"Lubbock, Texas, US",2022-04-21 04:20:46,93566,1324
"Lynn, Texas, US",2022-04-21 04:20:46,1551,38
"Madison, Texas, US",2022-04-21 04:20:46,3719,54
"Marion, Texas, US",2022-04-21 04:20:46,1687,59
"Martin, Texas, US",2022-04-21 04:20:46,1200,26
"Mason, Texas, US",2022-04-21 04:20:46,785,12
"Matagorda, Texas, US",2022-04-21 04:20:46,8343,175
"Maverick, Texas, US",2022-04-21 04:20:46,20821,465
"McCulloch, Texas, US",2022-04-21 04:20:46,1302,47
"McLennan, Texas, US",2022-04-21 04:20:46,58619,899
"McMullen, Texas, US",2022-04-21 04:20:46,168,9
"Medina, Texas, US",2022-04-21 04:20:46,10223,197
"Menard, Texas, US",2022-04-21 04:20:46,512,12
"Midland, Texas, US",2022-04-21 04:20:46,40699,495
"Milam, Texas, US",2022-04-21 04:20:46,4934,102
"Mills, Texas, US",2022-04-21 04:20:46,1475,37
"Mitchell, Texas, US",2022-04-21 04:20:46,1863,48
"Montague, Texas, US",2022-04-21 04:20:46,4673,127
"Montgomery, Texas, US",2022-04-21 04:20:46,139869,1290
"Moore, Texas, US",2022-04-21 04:20:46,5594,111
"Morris, Texas, US",2022-04-21 04:20:46,2519,73
"Motley, Texas, US",2022-04-21 04:20:46,286,13
"Nacogdoches, Texas, US",2022-04-21 04:20:46,12329,258
"Navarro, Texas, US",2022-04-21 04:20:46,12429,219
"Newton, Texas, US",2022-04-21 04:20:46,1365,61
"Nolan, Texas, US",2022-04-21 04:20:46,3061,99
"Nueces, Texas, US",2022-04-21 04:20:46,99723,1491
"Ochiltree, Texas, US",2022-04-21 04:20:46,2422,48
"Oldham, Texas, US",2022-04-21 04:20:46,564,6
"Orange, Texas, US",2022-04-21 04:20:46,14942,354
"Palo Pinto, Texas, US",2022-04-21 04:20:46,7033,154
"Panola, Texas, US",2022-04-21 04:20:46,4587,129
"Parker, Texas, US",2022-04-21 04:20:46,34500,449
"Parmer, Texas, US",2022-04-21 04:20:46,2362,52
"Pecos, Texas, US",2022-04-21 04:20:46,2740,71
"Polk, Texas, US",2022-04-21 04:20:46,7832,247
"Potter, Texas, US",2022-04-21 04:20:46,35705,738
"Presidio, Texas, US",2022-04-21 04:20:46,977,37
"Rains, Texas, US",2022-04-21 04:20:46,1834,59
"Randall, Texas, US",2022-04-21 04:20:46,27295,490
"Reagan, Texas, US",2022-04-21 04:20:46,859,14
"Real, Texas, US",2022-04-21 04:20:46,811,25
"Red River, Texas, US",2022-04-21 04:20:46,2295,66
"Reeves, Texas, US",2022-04-21 04:20:46,4617,74
"Refugio, Texas, US",2022-04-21 04:20:46,1767,36
"Roberts, Texas, US",2022-04-21 04:20:46,175,2
"Robertson, Texas, US",2022-04-21 04:20:46,4530,77
"Rockwall, Texas, US",2022-04-21 04:20:46,26604,265
"Runnels, Texas, US",2022-04-21 04:20:46,2364,66
"Rusk, Texas, US",2022-04-21 04:20:46,10802,232
"Sabine, Texas, US",2022-04-21 04:20:46,1243,89
"San Augustine, Texas, US",2022-04-21 04:20:46,1066,44
"San Jacinto, Texas, US",2022-04-21 04:20:46,5548,100
"San Patricio, Texas, US",2022-04-21 04:20:46,11061,340
"San Saba, Texas, US",2022-04-21 04:20:46,1239,35
"Schleicher, Texas, US",2022-04-21 04:20:46,526,9
"Scurry, Texas, US",2022-04-21 04:20:46,4974,104
"Shackelford, Texas, US",2022-04-21 04:20:46,679,12
"Shelby, Texas, US",2022-04-21 04:20:46,4471,134
"Sherman, Texas, US",2022-04-21 04:20:46,498,16
"Smith, Texas, US",2022-04-21 04:20:46,45460,964
"Somervell, Texas, US",2022-04-21 04:20:46,2111,36
"Starr, Texas, US",2022-04-21 04:20:46,19898,365
"Stephens, Texas, US",2022-04-21 04:20:46,1842,45
"Sterling, Texas, US",2022-04-21 04:20:46,245,6
"Stonewall, Texas, US",2022-04-21 04:20:46,358,7
"Sutton, Texas, US",2022-04-21 04:20:46,847,12
"Swisher, Texas, US",2022-04-21 04:20:46,2284,34
"Tarrant, Texas, US",2022-04-21 04:20:46,566645,5912
"Taylor, Texas, US",2022-04-21 04:20:46,31073,719
"Terrell, Texas, US",2022-04-21 04:20:46,121,3
"Terry, Texas, US",2022-04-21 04:20:46,2786,84
"Throckmorton, Texas, US",2022-04-21 04:20:46,269,8
"Titus, Texas, US",2022-04-21 04:20:46,8646,128
"Tom Green, Texas, US",2022-04-21 04:20:46,30687,463
"Travis, Texas, US",2022-04-21 04:20:46,243842,1730
"Trinity, Texas, US",2022-04-21 04:20:46,2641,72
"Tyler, Texas, US",2022-04-21 04:20:46,3389,88
"Unassigned, Texas, US",2022-04-21 04:20:46,75372,27
"Upshur, Texas, US",2022-04-21 04:20:46,7888,184
"Upton, Texas, US",2022-04-21 04:20:46,832,18
"Uvalde, Texas, US",2022-04-21 04:20:46,10580,143
"Val Verde, Texas, US",2022-04-21 04:20:46,14332,301
"Van Zandt, Texas, US",2022-04-21 04:20:46,10370,280
"Victoria, Texas, US",2022-04-21 04:20:46,18695,411
"Walker, Texas, US",2022-04-21 04:20:46,18476,212
"Waller, Texas, US",2022-04-21 04:20:46,9616,108
"Ward, Texas, US",2022-04-21 04:20:46,2827,43
"Washington, Texas, US",2022-04-21 04:20:46,9213,147
"Webb, Texas, US",2022-04-21 04:20:46,93521,1033
"Wharton, Texas, US",2022-04-21 04:20:46,9133,212
"Wheeler, Texas, US",2022-04-21 04:20:46,1184,22
"Wichita, Texas, US",2022-04-21 04:20:46,31582,674
"Wilbarger, Texas, US",2022-04-21 04:20:46,3459,87
